Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Auf welcher Grundlage basieren die kantonalen Berufsbildungsämter? | Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Was erteilen die kantonalen Berufsbildungsämter? | Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Wer muss über eine kantonale Bildungsbewilligung verfügen? | Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Wann sollten die Berufsbildungsämter bei der Entwicklung eines Lehrbetriebsverbunds einbezogen werden? | Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Welche Unterstützung bieten die Berufsbildungsämter während der Entwicklungsphase eines Lehrbetriebsverbunds? | Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Wobei helfen die Berufsbildungsämter bei schwierigen Situationen? | Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. 
Kantonale Berufsbildungsämter Die Berufsbildungsämter sind für die Steuerung der Berufsbildung in finanzieller Hinsicht und die Koordination in inhaltlicher Hinsicht zuständig. Grundlage dafür sind das Bundesgesetz und die kantonale Gesetzgebung. Die kantonalen Berufsbildungsämter erteilen die Bildungsbewilligung und setzen damit den Rahmen bezüglich Verantwortlichkeiten der verschiedenen Beteiligten. Lehrbetriebsverbünde müssen als Anbieter der betrieblichen Grundbildung über eine kantonale Bildungsbewilligung verfügen. Die Berufsbildungsämter sind bei der Entwicklung eines Lehrbetriebsverbunds von Anfang an einzubeziehen. Durch Beratung und Begleitung in der Entwicklungsphase können sie die Möglichkeiten und Grenzen eines Lehrbetriebsverbunds aufzeigen. Sie bieten ferner Unterstützung bei schwierigen Situationen, genehmigen den Lehrvertrag und nehmen Kenntnis von dessen Auflösung. Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen.|Wann helfen die Berufsbildungsämter bei Umplatzierungen der Lernenden? | Sie helfen bei Umplatzierungen der Lernenden, wenn beteiligte Firmen Konkurs gehen. 
Berufsfachschulen Die Berufsfachschulen vermitteln die schulische Bildung gemäss Bildungsverordnung. Für Lehrbetriebsverbünde gelten dieselben Regeln wie für andere Lehrverhältnisse, Lernende des Lehrbetriebsverbunds besuchen die Berufsfachschule und die überbetrieblichen Kurse.|Was vermitteln Berufsfachschulen? | die schulische Bildung gemäss Bildungsverordnung 
Berufsfachschulen Die Berufsfachschulen vermitteln die schulische Bildung gemäss Bildungsverordnung. Für Lehrbetriebsverbünde gelten dieselben Regeln wie für andere Lehrverhältnisse, Lernende des Lehrbetriebsverbunds besuchen die Berufsfachschule und die überbetrieblichen Kurse.|Gelten für Lehrbetriebsverbünde dieselben Regeln wie für andere Lehrverhältnisse? | Ja 
Berufsfachschulen Die Berufsfachschulen vermitteln die schulische Bildung gemäss Bildungsverordnung. Für Lehrbetriebsverbünde gelten dieselben Regeln wie für andere Lehrverhältnisse, Lernende des Lehrbetriebsverbunds besuchen die Berufsfachschule und die überbetrieblichen Kurse.|Was besuchen Lernende des Lehrbetriebsverbunds? | die Berufsfachschule und die überbetrieblichen Kurse 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Was wird in den überbetrieblichen Kursen vermittelt? | der Erwerb grundlegender praktischer Fertigkeiten 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Wodurch ergänzen überbetriebliche Kurse die Bildung? | ergänzend zur Bildung in Betrieb und Berufsfachschule 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Wo sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt? | In der Bildungsverordnung des Berufs 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Wo sind die zu vermittelnden Lerninhalte aufgeführt? | im Bildungsplan 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Wer ist in der Regel Träger der überbetrieblichen Kurse? | der Berufsverband 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Sind überbetriebliche Kurse bei den meisten Berufen vorgesehen? | Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Wer kann von den überbetrieblichen Kursen befreit werden? | Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden 
Überbetriebliche Kurse (üK) In den überbetrieblichen Kursen wird der Erwerb grundlegender praktischer Fertigkeiten vermittelt. Dies erfolgt ergänzend zur Bildung in Betrieb und Berufsfachschule. In der Bildungsverordnung des Berufs sind Ablauf, Dauer und Inhalte des überbetrieblichen Kurses festgelegt. Die zu vermittelnden Lerninhalte sind im Bildungsplan aufgeführt. Träger ist in der Regel der Berufsverband. Bei den meisten Berufen sind überbetriebliche Kurse vorgesehen. Lehrbetriebsverbünde können, ebenso wie grosse Lehrbetriebe, von den überbetrieblichen Kursen befreit werden und die Bildung selbst realisieren, vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt.|Unter welcher Bedingung können Lehrbetriebsverbünde und große Lehrbetriebe die Bildung selbst realisieren? | vorausgesetzt, sie erhalten dazu die Bewilligung vom zuständigen Berufsbildungsamt 
Wie werden die Lehrbetriebsverbünde finanziert? Die Finanzierung eines Lehrverhältnisses im Lehrbetriebsverbund ist komplexer als diejenige eines Lehrverhältnisses, das nicht im Verbund erfolgt. Die Initialfinanzierung des Verbunds wie auch die finanzielle Absicherung des Leitbetriebs oder der Leitorganisation muss bei der Gründung des Verbunds gesichert sein. Die Kostenaufteilung zwischen den Leit- und den Partnerbetrieben muss abgesichert und vertraglich geregelt werden.|Wie ist die Finanzierung eines Lehrverhältnisses im Lehrbetriebsverbund im Vergleich zu einem nicht im Verbund erfolgten Lehrverhältnis? | Die Finanzierung eines Lehrverhältnisses im Lehrbetriebsverbund ist komplexer als diejenige eines Lehrverhältnisses, das nicht im Verbund erfolgt. 
Wie werden die Lehrbetriebsverbünde finanziert? Die Finanzierung eines Lehrverhältnisses im Lehrbetriebsverbund ist komplexer als diejenige eines Lehrverhältnisses, das nicht im Verbund erfolgt. Die Initialfinanzierung des Verbunds wie auch die finanzielle Absicherung des Leitbetriebs oder der Leitorganisation muss bei der Gründung des Verbunds gesichert sein. Die Kostenaufteilung zwischen den Leit- und den Partnerbetrieben muss abgesichert und vertraglich geregelt werden.|Was muss bei der Gründung eines Lehrbetriebsverbunds gesichert sein? | Die Initialfinanzierung des Verbunds wie auch die finanzielle Absicherung des Leitbetriebs oder der Leitorganisation muss bei der Gründung des Verbunds gesichert sein. 
Wie werden die Lehrbetriebsverbünde finanziert? Die Finanzierung eines Lehrverhältnisses im Lehrbetriebsverbund ist komplexer als diejenige eines Lehrverhältnisses, das nicht im Verbund erfolgt. Die Initialfinanzierung des Verbunds wie auch die finanzielle Absicherung des Leitbetriebs oder der Leitorganisation muss bei der Gründung des Verbunds gesichert sein. Die Kostenaufteilung zwischen den Leit- und den Partnerbetrieben muss abgesichert und vertraglich geregelt werden.|Wie sollte die Kostenaufteilung zwischen Leit- und Partnerbetrieben geregelt werden? | Die Kostenaufteilung zwischen den Leit- und den Partnerbetrieben muss abgesichert und vertraglich geregelt werden. 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Wo ist die Qualitätssicherung in der Berufsbildung gesetzlich festgehalten? | In Artikel 8 des Berufsbildungsgesetzes (BBG) 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Wer muss die Qualitätsentwicklung in der Berufsbildung sicherstellen? | alle Anbieter von Berufsbildung 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Müssen Lehrbetriebsverbünde auch über Instrumente und Prozesse zur Qualitätssicherung verfügen? | Ja, auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Wer ist für die Sicherung der Ausbildungsqualität zuständig? | der Leitbetrieb oder die Leitorganisation 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Was ist ein mögliches Instrument zur Qualitätssicherung in der Berufsbildung? | die QualiCarte (www.qbb.berufsbildung.ch) 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Wie viele Qualitätsanforderungen sind in der Checkliste der QualiCarte erfasst? | rund dreissig Qualitätsanforderungen 
Wie wird die Qualitätssicherung vorgenommen? In Artikel 8 des Berufsbildungsgesetzes (BBG) ist festgehalten, dass alle Anbieter von Berufsbildung die Qualitätsentwicklung sicherstellen müssen. Auch Lehrbetriebsverbünde müssen über nötige Instrumente und Prozesse verfügen, um periodisch die Qualität der Ausbildung an den verschiedenen Lernorten und in den verschiedenen Betrieben sicherzustellen. Für die Sicherung der Ausbildungsqualität ist der Leitbetrieb oder die Leitorganisation zuständig. Ein mögliches Instrument ist die QualiCarte (www.qbb.berufsbildung.ch). Im Sinne einer Checkliste sind rund dreissig Qualitätsanforderungen erfasst, welche die wichtigsten Schritte der gesamten betrieblichen Bildung beschreiben. Die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich.|Ist die Verwendung von selbst entwickelten Instrumenten zur Qualitätssicherung auch möglich? | Ja, die Verwendung von anderen, selbst entwickelten Instrumenten zur Qualitätssicherung ist ebenfalls möglich. 
Welche verwandten Lernortkooperationsmodelle gibt es? Es gibt weitere Organisationsformen, die gewisse Ähnlichkeiten haben, sich jedoch von der Bildung im Lehrbetriebsverbund unterscheiden. Den unterschiedlichen Ausrichtungen liegen organisatorische und wirtschaftliche Überlegungen der beteiligten Betriebe zu Grunde.|Welche Organisationsformen haben Ähnlichkeiten mit der Bildung im Lehrbetriebsverbund? | Es gibt weitere Organisationsformen, die gewisse Ähnlichkeiten haben, sich jedoch von der Bildung im Lehrbetriebsverbund unterscheiden. 
Welche verwandten Lernortkooperationsmodelle gibt es? Es gibt weitere Organisationsformen, die gewisse Ähnlichkeiten haben, sich jedoch von der Bildung im Lehrbetriebsverbund unterscheiden. Den unterschiedlichen Ausrichtungen liegen organisatorische und wirtschaftliche Überlegungen der beteiligten Betriebe zu Grunde.|Worauf basieren die unterschiedlichen Ausrichtungen der verwandten Lernortkooperationsmodelle? | Den unterschiedlichen Ausrichtungen liegen organisatorische und wirtschaftliche Überlegungen der beteiligten Betriebe zu Grunde. 
Ergänzungsausbildung Bei einer Ergänzungsausbildung absolviert die lernende Person in einem Partnerbetrieb einen Teil ihrer Ausbildung. Dabei werden diejenigen Kompetenzen erlernt, die der ausbildende Lehrbetrieb nicht vermitteln kann, oder die vom Partnerbetrieb besser vermittelt werden können. Der Lehrvertrag wird zwischen der lernenden Person und dem für die Bildung zuständigen Lehrbetrieb abgeschlossen.|Was ist eine Ergänzungsausbildung? | Bei einer Ergänzungsausbildung absolviert die lernende Person in einem Partnerbetrieb einen Teil ihrer Ausbildung. 
Ergänzungsausbildung Bei einer Ergänzungsausbildung absolviert die lernende Person in einem Partnerbetrieb einen Teil ihrer Ausbildung. Dabei werden diejenigen Kompetenzen erlernt, die der ausbildende Lehrbetrieb nicht vermitteln kann, oder die vom Partnerbetrieb besser vermittelt werden können. Der Lehrvertrag wird zwischen der lernenden Person und dem für die Bildung zuständigen Lehrbetrieb abgeschlossen.|Was ist das Ziel einer Ergänzungsausbildung? | Dabei werden diejenigen Kompetenzen erlernt, die der ausbildende Lehrbetrieb nicht vermitteln kann, oder die vom Partnerbetrieb besser vermittelt werden können. 
Ergänzungsausbildung Bei einer Ergänzungsausbildung absolviert die lernende Person in einem Partnerbetrieb einen Teil ihrer Ausbildung. Dabei werden diejenigen Kompetenzen erlernt, die der ausbildende Lehrbetrieb nicht vermitteln kann, oder die vom Partnerbetrieb besser vermittelt werden können. Der Lehrvertrag wird zwischen der lernenden Person und dem für die Bildung zuständigen Lehrbetrieb abgeschlossen.|Mit wem wird der Lehrvertrag abgeschlossen? | Der Lehrvertrag wird zwischen der lernenden Person und dem für die Bildung zuständigen Lehrbetrieb abgeschlossen. 
Interne Ausbildungsstätte Interne Ausbildungsstätten sind räumlich und organisatorisch vom normalen Produktions- oder Dienstleistungsbereich abgegrenzte Einrichtungen des Betriebs, die für Bildungszwecke verwendet werden. Die Ausbildungsstätten gehören zum Lehrbetrieb und werden durch diesen finanziert. Oftmals werden in den internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet, wobei die Ausbildungsstätte als externes Ausbildungszentrum auftritt.|Was sind interne Ausbildungsstätten? | Interne Ausbildungsstätten sind räumlich und organisatorisch vom normalen Produktions- oder Dienstleistungsbereich abgegrenzte Einrichtungen des Betriebs, die für Bildungszwecke verwendet werden. 
Interne Ausbildungsstätte Interne Ausbildungsstätten sind räumlich und organisatorisch vom normalen Produktions- oder Dienstleistungsbereich abgegrenzte Einrichtungen des Betriebs, die für Bildungszwecke verwendet werden. Die Ausbildungsstätten gehören zum Lehrbetrieb und werden durch diesen finanziert. Oftmals werden in den internen Ausbildungsstätten auch Lernende von anderen Firmen ausgebildet, wobei die Ausbildungsstätte als externes Ausbildungszentrum auftritt.|Zu welchem Bereich gehören die Ausbildungsstätten? | Die Ausbildungsstätten gehören zum Lehrbetrieb. 
