Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|In welchen Dokumenten werden Ausbildungsdauer und Ausbildungsinhalt festgelegt? | Bildungsverordnung (und im Bildungsplan) 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Ist eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung möglich? | Ja, unter bestimmten Voraussetzungen 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Wer muss eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung genehmigen? | die Behörde des Kantons 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Welche Artikel des BBG und BBV beziehen sich auf die Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung? | BBG Art. 18, BBV Art. 4 und 8 Abs. 7 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Wofür sind die Berufsbildner/innen verantwortlich? | die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Was müssen die Berufsbildner/innen bei der praktischen Ausbildung koordinieren? | den Unterricht in der Berufsfachschule 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Was bedingt eine enge Verbindung zwischen Betrieb und Berufsfachschule? | eine Koordination mit dem Unterricht in der Berufsfachschule 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Was geht das Berufsbildungsgesetz davon aus, wenn lernende Personen informiert sind? | dass informierte lernende Personen besser motivierte Lernende sind 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Was verpflichtet das Berufsbildungsgesetz den Lehrbetrieb und die Berufsfachschule? | die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen 
Die Durchführung der praktischen Ausbildung Ausbildungsdauer und Ausbildungsinhalt werden berufsweise vom Staatssekretariat für Bildung, Forschung und Innovation (SBFI) in Zusammenarbeit mit den Organisationen der Arbeitswelt (OdA) in der jeweiligen Bildungsverordnung (und im Bildungsplan) festgelegt. Eine Verkürzung oder Verlängerung der Dauer der beruflichen Grundbildung ist allerdings unter bestimmten Voraussetzungen möglich, muss aber von der Behörde des Kantons genehmigt werden (BBG Art. 18, BBV Art. 4 und 8 Abs. 7). In der vom öffentlichen Recht festgelegten Dauer der beruflichen Grundbildung haben die Berufsbildner/innen die lernenden Personen gemäss Bildungsplan als Teil der Bildungsverordnung auszubilden. Die Berufsbildner/innen haben dafür zu sorgen, dass bei der praktischen Ausbildung für eine Koordination mit dem Unterricht in der Berufsfachschule gesorgt ist. Dies bedingt eine möglichst enge Verbindung zwischen Betrieb und Berufsfachschule. Das Berufsbildungsgesetz geht auch davon aus, dass informierte lernende Personen besser motivierte Lernende sind und verpflichtet den Lehrbetrieb (Anbieter der Bildung in beruflicher Praxis) und die Berufsfachschule, die Lernenden über alle wesentlichen Massnahmen bei der Ausbildung zu informieren und sie auch angemessen mitreden zu lassen (BBG Art. 10).|Welcher Artikel des BBG bezieht sich auf die Informationspflicht und Mitspracherecht der Lernenden? | BBG Art. 10 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Was muss die Arbeit der lernenden Person während ihrer beruflichen Grundbildung erfüllen? | Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Welche Rolle spielen die Organisationen der Arbeitswelt (OdA) bei der Vermittlung grundlegender Fertigkeiten? | Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Zu welchem Teil der Ausbildung gehört der überbetriebliche Kurs hauptsächlich? | Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Welche Verantwortung haben die Kantone in Bezug auf die Organisationen der Arbeitswelt und die überbetrieblichen Kurse? | In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Ist der Besuch der überbetrieblichen Kurse für die lernende Person verpflichtend? | Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Wer trägt die Kosten für den Besuch der überbetrieblichen Kurse? | Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). 
Die lernende Person leistet Arbeit während ihrer beruflichen Grundbildung. Diese muss aber mit ihrem Beruf in Zusammenhang stehen und darf die Ausbildung nicht behindern (OR Art. 345a). Vielmehr sollte die Regel sein, dass auch die produktive Arbeit zum Ausbildungsfortschritt beiträgt. Zur Vermittlung der grundlegenden Fertigkeiten des Berufs haben die Organisationen der Arbeitswelt (OdA) überbetriebliche Kurse üK durchzuführen. Der überbetriebliche Kurs gehört vor allem zum berufspraktischen Teil der Ausbildung. In BBV Art. 21 ist festgehalten, dass die Kantone die Organisationen der Arbeitswelt bei der Bildung von Trägerschaften für die Kurse zu unterstützen haben. Der Besuch der Kurse ist obligatorisch, sofern die lernende Person nicht auf Grund einer Bewilligung der kantonalen Behörde vom Besuch befreit ist, weil sie die Ausbildung in einem betrieblichen Ausbildungszentrum oder in einer Lehrwerkstätte besucht. Der Lehrbetrieb hat alle mit dem Besuch der überbetrieblichen Kurse anfallenden Kosten zu tragen (BBV Art. 21 Abs. 3). Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. Es sind organisatorische Lösungen zu finden, die eine vernünftige Kursdurchführung ohne Einschränkung der schulischen Bildung erlauben. Die lernende Person und ihre gesetzliche Vertretung haben natürlich auch Pflichten. So hat die lernende Person alles zur Erreichung des Lehrziels zu tun (OR Art. 345). Dabei hat sie die Anordnungen des Berufsbildners oder der Berufsbildnerin zu befolgen und das Geschäftsgeheimnis zu wahren. Das BBG bringt den Parteien des Lehrvertrags zusätzliche Pflichten. So sind bei Schwierigkeiten immer die kantonale Behörde und die Berufsfachschule zu benachrichtigen. Für Forderungen, die sich aus Vertragsverletzungen ergeben können, gelten die Regeln des Zivilrechts und des Zivilverfahrens.|Dürfen die überbetrieblichen Kurse die schulische Bildung an der Berufsfachschule beeinträchtigen? | Die Kurse dürfen nicht zu Lasten der schulischen Bildung an der Berufsfachschule gehen. 
